TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS01018	STEROL_REDUCT_2	1.50898891478354e-09	-20.3118260032556	3	3	0.2	15	12186	1717,3930,7108	DHCR7,LBR,TM7SF2
PS01017	STEROL_REDUCT_1	1.50898891478354e-09	-20.3118260032556	3	3	0.2	15	12186	7108,1717,3930	TM7SF2,DHCR7,LBR
PS00444	POLYPRENYL_SYNTHASE_2	4.23979454636252e-06	-12.370995745941	3	2	0.133333333333333	15	12186	2224,9453	FDPS,GGPS1
PS00723	POLYPRENYL_SYNTHASE_1	4.23979454636252e-06	-12.370995745941	3	2	0.133333333333333	15	12186	2224,9453	FDPS,GGPS1
PS51462	NUDIX	0.000487659303283913	-7.62589354493901	27	2	0.133333333333333	15	12186	91734,3422	IDI2,IDI1
PS01045	SQUALEN_PHYTOEN_SYN_2	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	2222	FDFT1
PS01074	TERPENE_SYNTHASES	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	4047	LSS
PS00318	HMG_COA_REDUCTASE_2	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	3156	HMGCR
PS50065	HMG_COA_REDUCTASE_4	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	3156	HMGCR
PS01192	HMG_COA_REDUCTASE_3	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	3156	HMGCR
PS01044	SQUALEN_PHYTOEN_SYN_1	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	2222	FDFT1
PS00066	HMG_COA_REDUCTASE_1	0.00123092072870546	-6.69999282970591	1	1	0.0666666666666667	15	12186	3156	HMGCR
PS01226	HMG_COA_SYNTHASE	0.00246042718660934	-6.00742029102059	2	1	0.0666666666666667	15	12186	3157	HMGCS1
PS00627	GHMP_KINASES_ATP	0.0036885208825895	-5.60252974611616	3	1	0.0666666666666667	15	12186	4598	MVK
PS51751	EXPERA	0.00614047601765272	-5.09285301252317	5	1	0.0666666666666667	15	12186	10682	EBP
PS51387	FAD_PCMH	0.00736434046719051	-4.91110578267809	6	1	0.0666666666666667	15	12186	1718	DHCR24
PS50156	SSD	0.0158920868579249	-4.14193397553221	13	1	0.0666666666666667	15	12186	3156	HMGCR
PS00086	CYTOCHROME_P450	0.0633248515722878	-2.75947742700101	53	1	0.0666666666666667	15	12186	1595	CYP51A1
PS50103	ZF_C3H1	0.999999999981631	-1.83691678922897e-11	57	0	0	15	12186
PS00678	WD_REPEATS_1	0.999999999991984	-8.01594603430929e-12	168	0	0	15	12186
PS00242	INTEGRIN_ALPHA	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS51117	LAMININ_NTER	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00856	GUANYLATE_KINASE_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS51390	WAP	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS51882	G_ALPHA	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS01283	TBOX_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00523	SULFATASE_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00888	CNMP_BINDING_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS01286	FA58C_2	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00021	KRINGLE_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00280	BPTI_KUNITZ_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00432	ACTINS_2	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS51747	CYT_DCMP_DEAMINASES_2	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS51179	POU_3	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS50070	KRINGLE_2	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS51041	EMI	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS50803	OAR	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00035	POU_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00626	RCC1_2	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00427	DISINTEGRIN_1	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00465	POU_2	0.999999999994364	-5.63632513975545e-12	16	0	0	15	12186
PS00010	ASX_HYDROXYL	0.999999999994473	-5.52737752880541e-12	100	0	0	15	12186
PS00478	LIM_DOMAIN_1	0.999999999995022	-4.97789438920575e-12	71	0	0	15	12186
PS50023	LIM_DOMAIN_2	0.999999999995022	-4.97789438920575e-12	71	0	0	15	12186
PS50235	USP_3	0.999999999995022	-4.97789438920575e-12	71	0	0	15	12186
PS00518	ZF_RING_1	0.999999999995712	-4.28792611686575e-12	166	0	0	15	12186
PS50294	WD_REPEATS_REGION	0.999999999996377	-3.62259293403455e-12	237	0	0	15	12186
PS50297	ANK_REP_REGION	0.999999999996377	-3.62259293403455e-12	237	0	0	15	12186
PS50888	BHLH	0.999999999996744	-3.25575734879705e-12	112	0	0	15	12186
PS00135	TRYPSIN_SER	0.999999999997294	-2.70616361203167e-12	90	0	0	15	12186
PS51470	FG_GAP	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00420	SRCR_1	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS50137	DS_RBD	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00246	WNT1	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00598	CHROMO_1	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS51371	CBS	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS51082	WH2	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00514	FIBRINOGEN_C_1	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00610	NA_NEUROTRAN_SYMP_1	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS50267	NA_NEUROTRAN_SYMP_3	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS50135	ZF_ZZ_2	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00170	CSA_PPIASE_1	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS50866	GOLD	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS51384	FAD_FR	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS51844	SH3_LIKE	0.999999999997794	-2.20560470371941e-12	19	0	0	15	12186
PS00973	USP_2	0.999999999998119	-1.88121249499028e-12	63	0	0	15	12186
PS50081	ZF_DAG_PE_2	0.999999999998119	-1.88121249499028e-12	63	0	0	15	12186
PS50127	UBC_2	0.999999999998551	-1.44859341384636e-12	39	0	0	15	12186
PS50227	G_PROTEIN_RECEP_F2_3	0.999999999999278	-7.22467695480606e-13	27	0	0	15	12186
PS00674	AAA	0.999999999999278	-7.22467695480606e-13	27	0	0	15	12186
