TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5.27151387816307e-20	-44.3893842751713	757	15	1	15	14470	222537,90161,9955,64579,8509,64711,9348,9653,9956,9957,9953,9951,9394,266722,3340	HS3ST5,HS6ST2,HS3ST3A1,NDST4,NDST2,HS3ST6,NDST3,HS2ST1,HS3ST2,HS3ST1,HS3ST3B1,HS3ST4,HS6ST1,HS6ST3,NDST1
3.40.50.410	von Willebrand factor, type A domain	0.999999999931209	-6.87908820840622e-11	85	0	0	15	14470
4.10.900.10	TCF3-CBD (Catenin binding domain)	0.999999999933807	-6.61934518518809e-11	29	0	0	15	14470
3.40.140.10	Cytidine Deaminase, domain 2	0.999999999933807	-6.61934518518809e-11	29	0	0	15	14470
3.40.50.12780	N-terminal domain of ligase-like	0.999999999933807	-6.61934518518809e-11	29	0	0	15	14470
3.40.50.720	NAD(P)-binding Rossmann-like Domain	0.999999999935396	-6.46039506294041e-11	167	0	0	15	14470
1.20.5.170	-	0.999999999935396	-6.46039506294041e-11	167	0	0	15	14470
1.25.10.10	Leucine-rich Repeat Variant	0.999999999936364	-6.36364636331474e-11	232	0	0	15	14470
1.10.10.10	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain	0.999999999936364	-6.36364636331474e-11	232	0	0	15	14470
1.20.1110.10	Calcium-transporting ATPase, transmembrane domain	0.999999999938184	-6.18163644715459e-11	25	0	0	15	14470
2.30.30.100	-	0.999999999938184	-6.18163644715459e-11	25	0	0	15	14470
3.20.20.140	Metal-dependent hydrolases	0.999999999938184	-6.18163644715459e-11	25	0	0	15	14470
1.20.5.190	-	0.999999999938586	-6.14136549536226e-11	36	0	0	15	14470
3.40.1110.10	Calcium-transporting ATPase, cytoplasmic domain N	0.999999999938586	-6.14136549536226e-11	36	0	0	15	14470
2.70.150.10	Calcium-transporting ATPase, cytoplasmic transduction domain A	0.999999999938586	-6.14136549536226e-11	36	0	0	15	14470
2.30.39.10	Alpha-1-antitrypsin, domain 1	0.999999999938586	-6.14136549536226e-11	36	0	0	15	14470
2.40.128.20	-	0.999999999938586	-6.14136549536226e-11	36	0	0	15	14470
1.20.58.60	-	0.999999999940327	-5.96726809474409e-11	35	0	0	15	14470
1.10.565.10	Retinoid X Receptor	0.999999999942483	-5.75169698981816e-11	48	0	0	15	14470
2.20.70.10	-	0.999999999942483	-5.75169698981816e-11	48	0	0	15	14470
1.20.5.110	-	0.999999999942483	-5.75169698981816e-11	48	0	0	15	14470
3.20.20.80	Glycosidases	0.999999999942483	-5.75169698981816e-11	48	0	0	15	14470
2.170.270.10	SET domain	0.999999999942483	-5.75169698981816e-11	48	0	0	15	14470
1.10.220.150	Arf GTPase activating protein	0.999999999942852	-5.71478107456584e-11	27	0	0	15	14470
1.10.150.20	5' to 3' exonuclease, C-terminal subdomain	0.999999999942852	-5.71478107456584e-11	27	0	0	15	14470
1.10.260.40	lambda repressor-like DNA-binding domains	0.999999999942852	-5.71478107456584e-11	27	0	0	15	14470
1.10.1240.60	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
6.10.140.2130	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.800.10	Aromatic amino acid hydroxylase	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.30.30.1190	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.1490.100	DNA polymerase, Y-family, little finger domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.220.110	GDNF binding domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.210.10	DNA polymerase, thumb domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.1440.160	Tumor necrosis factor alpha-induced protein 8-like	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.275.10	Fumarase/aspartase (N-terminal domain)	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
6.10.140.470	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.70.1400	Aminomethyltransferase beta-barrel domains	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.60.40.3180	Transcription factor COE1, DNA-binding domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.220.160	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.40.50.12350	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.58.1060	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.420.110	MutS, connector domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.40.155.10	Green fluorescent protein	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.1200.10	ACP-like	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.12.70	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.132.110	Serum amyloid A protein	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.20.20.10	Alanine racemase	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.90.850.10	Fumarylacetoacetase-like, C-terminal domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.40.532.10	Peptidase C12, ubiquitin carboxyl-terminal hydrolase	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.60.120.780	PINIT domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.40.1350.10	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.30.180.10	FAS1 domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.180.10.10	RHS repeat-associated core	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.90.370.10	Tissue inhibitor of metalloproteinase-1. Chain B, domain 1	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.450.70	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
6.10.250.1710	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.40.1170.60	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.10.109.10	Umud Fragment, subunit A	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.1480.20	MAST3 pre-PK domain-like	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.25.40.1040	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.1330.10	PurM-like, N-terminal domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.519.10	Guanine Nucleotide Dissociation Inhibitor, domain 2	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.25.40.1030	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.10.25.140	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.5.1180	Geminin coiled-coil domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.120.790	Heat shock protein 90, C-terminal domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.170.150.20	Peptide methionine sulfoxide reductase	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.60.40.840	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.90.1150.210	F-actin capping protein, beta subunit	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.287.4280	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.240.10	Tyrosyl-Transfer RNA Synthetase	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.30.160.780	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.58.120	BAG domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.132.60	DNA polymerase family B, C-terminal domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.1270.220	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.3380.10	Sec63 N-terminal domain-like domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.10.150.220	CPI-17	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.170.16.10	Hedgehog/Intein (Hint) domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
3.40.80.10	Peptidoglycan recognition protein-like	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.58.420	AHSP	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.200.10	Fumarase/aspartase (Central domain)	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.1260.10	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
2.30.29.240	-	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
4.10.640.40	Cytoplasmic polyadenylation element-binding protein, ZZ domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
1.20.5.1010	TRPM, tetramerisation domain	0.999999999944649	-5.53511716830017e-11	4	0	0	15	14470
